EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,SECTOR,SIZE_BUCKET
046061035,PHILLIPS JAMES DUNCAN CHARITABLE LEAD TRUST UW 10109624007,,PO BOX 185,PITTSBURGH,PA,15230,0000,91,3,1000,200706,0,00,000000000,6,12,202312,7,6,01,0,12,5009779.0,4047507.0,-250265.0,,MELLON TRUST OF NEW ENGLAND NA,Unknown,Large
046078603,GIFFORD A COCHRAN TR UI 14 7842 00 9,% MELLON TR OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,4,3,00,1,08,192832.0,50376.0,,,,Unknown,Small
046080005,COTTING SCHOOL FOR HANDICAPPED,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,909000000,6,12,202312,3,2,00,1,12,56080.0,18114.0,,,,Unknown,Micro
046080024,BISHOP OF THE EPISCOPAL DIOCESE,% MASS CO INC TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200603,0,04,909000000,6,01,202312,4,4,00,1,12,171896.0,115256.0,,,,Unknown,Small
046080103,UNITARIAN UNIVERSALIST CHURCH TRUST 114 NECT,% THE MASSACHUSETTS CO INC TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,91,3,1000,200604,0,00,909000000,6,01,202312,4,2,02,0,12,166017.0,15045.0,7038.0,,,Unknown,Micro
046080408,LAWRENCE ACADEMY TRUST 582 NECT,% PNC BANK NA TTEE TAX DEPT,500 1ST AVE,PITTSBURGH,PA,15219,0000,91,3,1000,200601,0,00,909000000,6,12,202412,4,4,01,0,12,360052.0,106545.0,19298.0,,,Unknown,Small
046080422,KING CAESARS FUND,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,909000000,6,12,202312,4,4,00,1,12,385768.0,248425.0,,,,Unknown,Small
046080423,MILTON HOSPITAL,% PNC BANK NA TTEE TAX DEPT,500 1ST AVE,PITTSBURGH,PA,15219,0000,91,3,1000,200604,0,00,909000000,6,01,202412,5,4,01,0,12,539676.0,159466.0,29486.0,,,Unknown,Small
046081375,AMER CLASS LEAG OF MIAMI UNIV TRUST 1997 NECT,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,909000000,6,12,202312,5,4,00,1,12,558768.0,369395.0,,,,Unknown,Medium
046081442,THE WILLIAM GUILD HOWARD MEMORIAL SCHOLARSHIP FUND FOR EUROPEAN STUD,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,909000000,6,12,202312,5,4,00,1,12,553438.0,366889.0,,,,Unknown,Medium
046082918,AIMEE M L BECKER TRUST 03733-01-0 02-13-61,% PNC BANK NA TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,198911,1,00,602000000,2,12,202312,7,6,00,1,12,6126350.0,4058443.0,,,,Unknown,Large
046083332,JOSEPH E SIMMONS TRUST,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,909000000,6,12,202312,4,3,00,1,12,101079.0,65100.0,,,,Unknown,Small
046091300,PERCIVAL P BAXTER TRUST UW 14-0068 00-8,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,91,3,1000,000000,0,00,928000000,6,12,202408,9,9,01,0,08,71526939.0,55315251.0,11146425.0,,,Unknown,Major
046091311,TR U/W CHARLES M BLAKE,% BOSTON SAFE DEPOSIT & TR CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197401,0,00,909000000,2,12,202408,4,3,00,1,08,149205.0,54674.0,,,,Unknown,Small
046091333,FRANK E BUSIEL TR UW - JJM,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197207,0,00,909000000,2,12,202408,6,4,00,1,08,1121346.0,294924.0,,,,Unknown,Medium
046091344,TRUST UW ISAAC W CHICK 10 0202 00 1,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,107166.0,33182.0,,,BOSTON SAFE DEPOSIT & TRUST COMPANY,Unknown,Micro
046091346,CAROLINE E CHICKERING TRUST UW 10 0212 00 0,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,6,6,00,1,09,4291100.0,1338906.0,,,,Unknown,Large
046091347,TR U/W GEORGE E CHICKERING,% BOSTON SAFE DEPOSIT & TR CO TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197307,0,00,909000000,2,12,202408,4,3,00,1,08,173595.0,62303.0,,,,Unknown,Small
046091348,SAMUEL G CHICKERING TRUST UW ART 5 10-0214-00-6,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,7,6,00,1,10,6131384.0,1960839.0,,,,Unknown,Large
046091349,SAMUEL CHICKERING TRUST 14-0215-00-5,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,4,3,00,1,10,102003.0,31655.0,,,,Unknown,Micro
046091350,SAMUEL CHICKERING TR 14-0216-00-3,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,4,3,00,1,10,205648.0,66883.0,,,,Unknown,Small
046091357,WILLIAM H CONANT T U W,% MELLON TR OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,4,4,00,1,10,458614.0,125606.0,,,,Unknown,Small
046091358,WILLIAM H CONANT TRUST UI 14-0244-00-5,% BOSTON SAFE DEP & TR CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197306,0,00,909000000,6,12,202408,6,6,00,1,08,4504475.0,1175268.0,,,,Unknown,Large
046091359,CONVERSE C & M I COSTELLO TRUST UI 14 0245 00 2,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,4,00,1,09,315071.0,102723.0,,,,Unknown,Small
046091399,BARTLETT DOE FUND TRUST UI 14-0381-00-5,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,5,4,00,1,09,535457.0,143841.0,,,,Unknown,Small
046091426,FAY EUGENE F TR U WILL,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,6,4,00,1,09,1317167.0,403743.0,,,10100463009,Unknown,Medium
046091443,JOHN H G & GRACE B GILBERT TR U IND 10140518002,% MELLON TR NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,000000,0,04,909000000,6,12,202410,5,4,00,1,10,699659.0,192354.0,,,BOSTON SAFE DEPOSIT & TRUST CO,Unknown,Small
046091452,TRUST UI CHARLES H GREENLEAF ART 2 14 0543 00 0 PAR 1,% MELLON TR NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,2,00,1,10,79163.0,23921.0,,,BOSTON SAFE DEPOSIT & TRUST CO,Unknown,Micro
046091453,GREENLEAF CHARLES H TR U IND,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197303,0,00,909000000,6,12,202409,3,1,00,1,09,40510.0,7066.0,,,,Unknown,Micro
046091454,CHARLES H GREENLEAF TR UI 10140546003,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197310,0,00,909000000,6,12,202408,4,1,00,1,08,113388.0,6511.0,,,,Unknown,Micro
046091455,TRUST UI CHARLES H GREENLEAF ART 2 PAR 10 14 0548 00 9,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,140324.0,41017.0,,,BOSTON SAFE DEPOSIT & TRUST COMPANY,Unknown,Micro
046091456,CHARLES H GREENLEAF TRUST 14-0549-00-7,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,1,00,1,10,49834.0,5754.0,,,,Unknown,Micro
046091457,CHARLES H GREENLEAF TRUST U TND 14-0550-00-5,% BOSTON SAFE DEP & TR CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,347359.0,98720.0,,,,Unknown,Small
046091533,DANIEL W LAWRENCE TRUST UA 14 0757 00 6,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,6,4,00,1,09,1763461.0,469806.0,,,,Unknown,Medium
046091556,LOUIS P METCALF TRUST UI 14-0827-00-7,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,4,4,00,1,08,479186.0,129626.0,,,,Unknown,Small
046091567,NEAL JOHN R TR UWILL 10100864008,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,000000,0,04,909000000,6,12,202409,4,4,00,1,09,429014.0,139994.0,,,,Unknown,Small
046091580,GILMAN L PARKER TR 10-10-0901-00-8,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,3,00,1,10,59544.0,25179.0,,,,Unknown,Micro
046091581,MOSES GREELY PARKER TRUST UW 10-0902-00-6,% MTONE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197304,0,00,909000000,6,12,202408,4,3,00,1,08,268325.0,95149.0,,,,Unknown,Small
046091583,PARKER MOSES GREELY TR UW,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197402,0,00,928000000,6,12,202408,5,4,00,1,08,543512.0,142974.0,,,,Unknown,Small
046091592,PERMANENT SCIENCE FUND TRUST U-DECL,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,194205,1,04,161180000,2,01,202408,6,5,00,1,08,2768749.0,729628.0,,,,Unknown,Medium
046091626,JOHN C & CORA MACK ROBINSON TRUST U/I,% BOSTON SAFE DEPOSTI & TRUST,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197210,1,04,059000000,1,01,202408,3,2,00,1,08,50471.0,14744.0,,,,Unknown,Micro
046091629,ROSWELL R ROBINSON TRUST U-IND 14-1050-00-5,% BOSTON SAFE DEPOSIT & TRUST,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,5,4,00,1,09,925263.0,277420.0,,,,Unknown,Medium
046091636,FREDERICK C SANFORD TRUST UW 10-1070-001,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,223700.0,69004.0,,,,Unknown,Small
046091637,SANFORD FREDRICK C TR UWILL,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,248549.0,77714.0,,,BOSTON SAFE DEPOSIT & TRUST CO,Unknown,Small
046091653,JEANETTE T SHELDON ENDOWMENT FUND TRUST UA,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,3,2,00,1,09,60458.0,15213.0,,,BOSTON SAFE DEPOSIT & TRUST COMPANY,Unknown,Micro
046091663,TIMOTHY SMITH TRUST UW ART 33 10 1147 00 7,% BOSTON SAFE DEPOSIT & TRUST CO TT,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,2,00,909000000,6,12,202408,4,3,00,1,08,204587.0,53252.0,,,,Unknown,Small
046091664,TIMOTHY SMITH TRUST UW 10-1148-00-5 NECT,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,6,5,00,1,08,1749737.0,623314.0,,,,Unknown,Medium
046091666,TR U/W TIMOTHY SMITH,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,8,6,00,1,08,15634550.0,3808956.0,,,,Unknown,Large
046091668,DOROTHY H SPAULDING TR UDECL 14-1161-00-0,% BOSTON SAFE DEP & TR CO TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,307907.0,96922.0,,,,Unknown,Small
046091682,TR U/W PETER E STRAUSS,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,6,5,00,1,08,2851293.0,748412.0,,,10101200004,Unknown,Medium
046091802,TRUST SARAH BRADLEY TYSON MEM SCH F 14 1271 00 7 U AGREE & DECL,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,91,3,1000,000000,0,00,909000000,6,12,202410,4,4,01,0,10,108973.0,111957.0,13659.0,,,Unknown,Small
046091829,ARTHUR FLETCHER WHITLIN TR UW - MHG,% MELLON TR OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,4,4,00,1,08,494904.0,164562.0,,,,Unknown,Small
046091845,MARY E WINTER TRUST UW 10-1406-00-7 NECT,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197303,0,00,909000000,6,12,202409,4,3,00,1,09,172301.0,53972.0,,,,Unknown,Small
046091865,TRUST U/W CHARLES C ELY,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,6,6,00,1,08,3307077.0,1149214.0,,,,Unknown,Large
046091874,SUSANNA K TOBEY TRUST UW 10 1518 00 9,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202409,5,4,00,1,09,680452.0,196275.0,,,,Unknown,Small
046091916,ROBERT H KELLY TRUST UI 14-1664-00-3,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,6,5,00,1,09,2750415.0,709453.0,,,,Unknown,Medium
046091978,MARY IDA CONVERSE TRUST UI 14-1813-00-6,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,03,0,1000,000000,0,04,000000000,0,12,202409,6,4,00,1,09,1018171.0,320885.0,,,,Unknown,Medium
046091990,FRANK A CHAMPLAIN TR 10-10-1849-008,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,4,3,00,1,10,213981.0,66636.0,,,,Unknown,Small
046091996,ARTHUR FELTON TRUST 14-1865-00-6,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,2,00,1,10,49953.0,14957.0,,,,Unknown,Micro
046092011,B T MORRISON TRUST UI 14 1918 00 0,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,6,12,202409,4,4,00,1,09,470034.0,125779.0,,,,Unknown,Small
046092018,PATRICK F CURLEY TR UW 10 1923 00 1,% BNY MELLON NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,91,3,1000,000000,0,00,909000000,6,12,,1,0,00,0,12,,,,,,Unknown,Unknown
046092036,HELEN R RICHARDS TR UW 10 1971 00 0,% MELLON BANK NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,198306,0,00,909000000,6,12,202409,6,6,00,1,09,4559902.0,1353478.0,,,,Unknown,Large
046092040,DEUTSCHES ALTENHEIM INC TR U/DEED 14-1978-007 NECT,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197210,0,00,909000000,2,12,202410,5,4,00,1,10,889711.0,329434.0,,,,Unknown,Medium
046092050,HELEN WALCOTT STOCKWELL TR UW 10101998003,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,5,4,00,1,08,895145.0,276553.0,,,,Unknown,Medium
046092181,ELIZABETH S TAPPAN TR 10102442001,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,3,00,1,10,94669.0,35326.0,,,,Unknown,Micro
046092262,TR U/W PAMELIA E SAYWARD,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,5,4,00,1,08,509366.0,163567.0,,,,Unknown,Small
046092271,TR U/DEED CHARLES M COX 14-2640-00-2,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,4,4,00,1,08,419494.0,111901.0,,,,Unknown,Small
046092280,MADELINE H SOREN TR U WILL 10102663002,% BNY MELLON NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,4,4,00,1,08,353510.0,313270.0,,,,Unknown,Medium
046092311,THEODORE H CASTOR TR UW 10102759008,% MELLON TRUST NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,5,4,00,1,08,854256.0,233001.0,,Q113,,International Relief,Small
046092370,TRUST UDECL FANNIE E MORRISON 14 2898 00 6,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,164948.0,45984.0,,,BOSTON SAFE DEPOSIT & TRUST CO,Unknown,Micro
046092378,CHARLES B OLIVER TRUST UW 10 2919 00 8,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,126159.0,39835.0,,,BOSTON SAFE DEPOSIT & TRUST CO TR,Unknown,Micro
046092398,ADELAIDE WILLETT TRUST 10-14-2977-00-8,% MELLON TRUST NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,4,3,00,1,10,152258.0,47459.0,,,,Unknown,Micro
046092443,TR UW WILLIAM M CURRIER 10 3062 00 6,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,000000000,6,12,202312,5,4,00,1,12,657999.0,264861.0,,,,Unknown,Medium
046092496,WARREN FRANCES KNOWLES TRUST U IND 14-3171-0007,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197210,0,00,909000000,6,12,202408,7,7,00,1,08,6185432.0,6566956.0,,,,Unknown,Large
046092524,LEWIS BASS TRUST UW 10103231007,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,6,4,00,1,08,1109615.0,298536.0,,,,Unknown,Medium
046092529,HERBERT H FLETCHER TR U WILL 10103244000,% BOSTON SAFE DEPOSIT & TR CO TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,4,4,00,1,08,330585.0,111855.0,,,,Unknown,Small
046092559,FANNY B REED TR UW - MHG,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,6,4,00,1,08,1657625.0,429639.0,,,,Unknown,Medium
046092560,FREDERICK W BRIDGE TRUST UW 10 3291 00 1,% MELLON TR OF NEW ENGLAND NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197210,0,00,909000000,6,12,202408,4,4,00,1,08,430395.0,136566.0,,,,Unknown,Small
046092563,FELLOWSHIP LODGE TR U AGREE 10143295004,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,6,12,201008,1,0,00,0,08,1.0,0.0,,,BNY MELLON NA,Unknown,Micro
046092582,HERBERT RUSSELL P TRU U WILL 10103329009,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,4,4,00,1,08,427326.0,128491.0,,,,Unknown,Small
046092659,DAVID S LYNCH TRUST UW ART 30 10-3493-00-3,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,298636.0,95241.0,,,,Unknown,Small
046092660,TRUST UW ART 31 FOR DAVID S LYNCH 10 3494 00 1,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,126806.0,39227.0,,,BOSTON SAFE DEPOSIT & TRUST CO,Unknown,Micro
046092705,PARKER THEODORE EDSON TR U WILL,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,298676.0,95631.0,,,LOWELL BOYS CLUB,Unknown,Small
046092730,DOWNS J A FOR WINCHESTER UNIT SOC- TR,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197209,1,04,909000000,2,01,202409,4,3,00,1,09,239968.0,69711.0,,,,Unknown,Small
046092732,JERE A DOWNS TR UW ART 5-9 10 3654 00 0,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,202841.0,66036.0,,,,Unknown,Small
046092818,WILLIAM CROPPER TRUST 10-3806-00-6,% MELLON TRUST NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,1,00,1,10,61793.0,3850.0,,,,Unknown,Micro
046092820,WILLIAM H CROPPER TR U WILL 10103808002,% MELLON TRUST OF NE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,4,00,1,09,486235.0,121363.0,,,,Unknown,Small
046092821,TRUST UW ART 18 WILLIAM H CROPPER 10 3809 00 0,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202312,6,6,00,1,12,2469045.0,1028767.0,,,BOSTON SAFE DEPOSIT & TRUST CO,Unknown,Large
046092822,WILLIAM H CROPPER TRUST UW 10103810008,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,231598.0,57917.0,,,,Unknown,Small
046092823,WILLIAM H CROPPER TRUST 10-3811-00-6,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,000000,0,04,909000000,6,12,202310,4,4,00,1,10,190486.0,121563.0,,,BOSTON SAFE DEPOSIT & TRUST CO,Unknown,Small
046092861,FRANKLIN S & MABEL A HOYT TRUST UD 14 3863 00 9,% BOSTON SAFE DEPOSIT & TRUST CO TR,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,4,3,00,1,08,269110.0,69851.0,,,,Unknown,Small
046092890,MARY D WHITNEY TR UW - SS,% BOSTON SAFE DEPOSIT & TRUST CO TT,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,5,4,00,1,08,745919.0,229389.0,,,,Unknown,Small
046092957,EDWARD P FAUNCE TR UW,% MELLON TRUST NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,6,5,00,1,08,2875030.0,800861.0,,,,Unknown,Medium
046093002,WILLIAM A LYNCH TRUST UW 10 4082 00 3,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202308,4,4,00,1,08,194986.0,120500.0,,,,Unknown,Small
046093047,FRANCES KNOWLES WARREN TRUST 14-4141-00-9,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197207,0,00,909000000,6,12,202408,6,6,00,1,08,1873814.0,1585725.0,,,,Unknown,Large
046093069,AMERICAN DIABETES ASSOCIATION TR,% BOSTON SAFE DEPOSIT & TRUST,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,2800,195102,1,04,161180000,2,01,202408,4,4,00,1,08,364573.0,113501.0,,,,Unknown,Small
046093086,JOSEPH NICKERSON TR UW 10 419900 5,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,4,3,00,1,08,213599.0,59719.0,,,,Unknown,Small
046093280,HARRY M PETHYBRIDGE TRUST UW,% MELLON BANK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,200204,1,04,909000000,2,01,202408,6,5,00,1,08,2366724.0,613746.0,,,,Unknown,Medium
046093316,GEORGIANA EMERY TRUST UW 10-4522-00-8,% MELLON TRUST NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,6,6,00,1,08,2282610.0,1255542.0,,,,Unknown,Large
046093374,ARTHUR F BLANCHARD F TR U AGREE,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,194506,1,04,602000000,2,01,202408,8,6,00,1,08,17332416.0,4475374.0,,T20,,Philanthropy & Foundations,Large
046093505,CHARLES SUMNER BIRD FOUNDATION,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,195903,1,04,602000000,2,01,202408,6,5,00,1,08,2034111.0,563415.0,,,,Unknown,Medium
046093514,FRANCES KNOWLES WARREN TRUST UA 14-4814,% BOSTON SAFE DEPOSIT & TRUST,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,5,5,00,1,08,808344.0,672077.0,,,,Unknown,Medium
046093516,FRANCES KNOWLES WARREN TRUST UA 14 4816,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,6,6,00,1,08,1803471.0,1518587.0,,,,Unknown,Large
046093518,FRANCES KNOWLES WARREN TRUST UA 14-4817-00-4 PERSONAL TRUST PAR-F-,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,6,6,00,1,08,2338475.0,1988144.0,,,,Unknown,Large
