EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,SECTOR,SIZE_BUCKET,ORG_NAME,AVG_RECENT_REVENUE,AVG_PRIOR_REVENUE,PCT_CHANGE,MOMENTUM_SCORE,VOLATILITY,MOMENTUM_CLASS,REVENUE,PROGRAM_PCT,IS_HOLLOW,IS_TURBULENT
136078791,NORUMBEGA FUND,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,196002,1,04,602000000,2,01,202312,4,3,00,1,12,243949.0,25590.0,,,,Unknown,Micro,Norumbega Fund,17431,17306,0.72,14601,0.74,turbulent,18341,0.0,False,True
136079189,POOR CLARE MONASTERY NO 1 791500,% BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,000000,0,04,000000000,0,12,202312,6,5,00,1,12,1420453.0,513693.0,,,,Unknown,Medium,Poor Clare Monastery No 1 791500,241731,62771,285.1,-113818,0.83,turbulent,213001,0.0,True,True
136079334,J CLAWSON MILLS CHARITABLE TRUST,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202312,7,6,00,1,12,5019014.0,1942206.0,,,,Unknown,Large,J Clawson Mills Charitable Trust,466781,344468,35.51,152820,0.54,turbulent,353185,0.0,True,True
136079388,ESTATE OF GEORGE P WAKEFIELD RESIDUARY TRUST,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202406,6,6,00,1,06,3086551.0,2498134.0,,,,Unknown,Large,Estate Of George P Wakefield Residuary Trust,303605,147446,105.91,-21696,0.46,uncategorized,295131,0.0,True,False
136079646,HON CHARLES TREMAIN MEMORIAL TRUST NECT,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202312,6,5,00,1,12,1625667.0,912825.0,,,,Unknown,Medium,Hon Charles Tremain Memorial Trust Nect,151202,115087,31.38,-131278,0.86,turbulent,9222,0.0,False,True
136080076,COMMUNITY SERVICE SOCIETY OF NY 2 459640,% THE BANK OF NY TAX DEPT,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,5,4,00,1,08,585901.0,178034.0,,,,Unknown,Small,Community Service Society Of Ny 2 459640,74328,36971,101.04,93219,0.67,turbulent,134628,0.0,True,True
136080307,BROOKGREEN GARDENS,% BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202312,4,3,00,1,12,119846.0,67234.0,,,,Unknown,Small,Brookgreen Gardens,10672,8329,28.13,-9709,0.68,turbulent,437,0.0,False,True
136080396,CHURCH OF RECONCILIATION ST MARKS CHURCH,% THE BK OF NY,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197012,1,04,909000000,2,01,202312,3,1,00,1,12,26616.0,3117.0,,,,Unknown,Micro,Church Of Reconciliation St Marks Church,2039,1704,19.7,1630,1.04,turbulent,2746,0.0,False,True
136080425,JOHN B COLGAN CHARITABLE TRUST 566640,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202312,5,4,00,1,12,830823.0,435253.0,,,,Unknown,Medium,John B Colgan Charitable Trust 566640,73411,59466,23.45,-64487,0.83,turbulent,785,0.0,False,True
136080615,CHARLES J DUNLAP ENDOWMENT FUND,% BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202312,1,1,00,1,12,1346.0,64.0,,,,Unknown,Micro,Charles J Dunlap Endowment Fund,9,11,-22.86,10,1.73,turbulent,18,0.0,False,True
136080616,CHARLES J DUNLAP MEMORIAL TRUST FD,% BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202312,2,1,00,1,12,17838.0,895.0,,,,Unknown,Micro,Charles J Dunlap Memorial Trust Fd,1417,1111,27.5,1051,0.43,strong_momentum_up,1798,0.0,False,False
136080630,AMERICAN WALDENSIAN AID SOCIETY NO 1,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,000000000,5,12,202408,3,1,00,1,08,85753.0,6358.0,,,,Unknown,Micro,American Waldensian Aid Society No 1,6478,4203,54.14,688,0.59,turbulent,7530,0.0,False,True
136080631,AMERICAN WALDENSIAN AID SOCIETY 2 A-C 451150,% THE BANK OF N Y TAX DEPT,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,5,12,202408,6,4,00,1,08,1228896.0,415509.0,,,,Unknown,Medium,American Waldensian Aid Society 2 A C 451150,154174,78563,96.24,223922,0.75,turbulent,302253,0.0,True,True
136080688,COMMUNITY SERVICE SOCIETY OF NY NO 1,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,5,4,00,1,08,502331.0,157080.0,,,,Unknown,Small,Community Service Society Of Ny No 1,64111,32527,97.1,86265,0.7,turbulent,119058,0.0,True,True
136080788,EMILY HOWLAND CHAUNCEY TR FUND,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,190012,0,00,909000000,6,12,202408,3,2,00,1,08,33222.0,10636.0,,,,Unknown,Micro,Emily Howland Chauncey Tr Fund,4124,2416,70.66,5619,0.87,turbulent,7946,0.0,False,True
136080826,BAYARD CUTTING ARBORETUM ENDOWMENT FUND,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197012,1,04,909000000,2,01,202312,8,8,00,1,12,13610508.0,10750217.0,,C110,,Environment,Major,Bayard Cutting Arboretum Endowment Fund,1255157,829500,51.31,52987,0.49,strong_momentum_up,938758,0.0,True,False
136081054,FIRST PRESBYTERIAN CHURCH OF AMENIA N Y,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,4,3,00,1,08,216615.0,66864.0,,,,Unknown,Small,First Presbyterian Church Of Amenia N Y,25725,12774,101.38,34887,0.71,turbulent,48677,0.0,False,True
136081300,ST THOMAS EPISCOPAL CHURCH OF AMENIA NY 489450,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,4,4,00,1,08,328066.0,100573.0,,,,Unknown,Small,St Thomas Episcopal Church Of Amenia Ny 489450,39942,19823,101.49,54309,0.71,turbulent,74835,0.0,True,True
136081307,SEAMONS CHURCH INSTITUTE OF NEW YORK,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,04,909000000,6,12,202408,4,3,00,1,08,112154.0,34385.0,,,,Unknown,Micro,Seamons Church Institute Of New York,13569,8951,51.59,19037,0.7,turbulent,26004,0.0,False,True
136081595,NATIONAL SOCIETY FOR PREVENTION OF BLINDNESS 482910,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202408,4,3,00,1,08,153295.0,46799.0,,,,Unknown,Micro,National Society For Prevention Of Blindness 482910,18772,9773,92.09,26356,0.71,turbulent,36478,0.0,False,True
136081599,NEW YORK CITY MISSION SOCIETY NO 1,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,3,3,00,1,08,74532.0,39857.0,,,,Unknown,Micro,New York City Mission Society No 1,4871,8277,-41.15,6634,0.99,turbulent,9066,0.0,False,True
136081600,NEW YORK CITY MISSION SOCIETY NO 2,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,4,4,00,1,08,459065.0,300506.0,,,,Unknown,Medium,New York City Mission Society No 2,31466,48157,-34.66,41877,1.05,turbulent,57851,0.0,True,True
136081601,NEW YORK CITY MISSION SOCIETY NO 3 483250,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197607,2,00,909000000,6,12,202408,7,6,00,1,08,5521464.0,2702390.0,,,,Unknown,Large,New York City Mission Society No 3 483250,318625,656261,-51.45,186504,0.95,turbulent,386408,0.0,True,True
136081620,PHILHARMONIC SYMPHONY SOC M L POPE FUND 485750,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,6,4,00,1,08,1704344.0,465936.0,,,,Unknown,Medium,Philharmonic Symphony Soc M L Pope Fund 485750,182824,100945,81.11,257740,0.76,turbulent,344676,0.0,True,True
136081724,THE LIGHTHOUSE 767290,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,4,3,00,1,08,269619.0,85428.0,,,,Unknown,Small,The Lighthouse 767290,32425,14616,121.84,43367,0.74,turbulent,59672,0.0,True,True
136093185,UNITED STATES STEEL FOUNDATION INC,% ERIN G GONZALEZ,600 GRANT STREET NO 1881,PITTSBURGH,PA,15219,0000,03,3,1200,199806,1,04,040000000,1,01,202312,5,4,00,1,12,675719.0,286289.0,,B82,,Education,Medium,United States Steel Foundation Inc,203636,639030,-68.13,-18553,0.92,turbulent,185751,0.0,True,True
136114412,ISABEL K BENJAMIN TRUST,% THE BANK OF NEW YORK TAX DEPT,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202312,4,4,00,1,12,244205.0,132299.0,,,,Unknown,Small,Isabel K Benjamin Trust,21885,17806,22.91,-18418,0.88,turbulent,751,0.0,False,True
136127562,T/W MARY E VAN ORDEN PAR 8 NECT,% BNY MALLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202312,1,1,00,1,12,4808.0,109.0,,,,Unknown,Micro,T/W Mary E Van Orden Par 8 Nect,390,546,-28.6,260,0.99,turbulent,487,0.0,False,True
136136712,TRINITAS HOSPITAL TRUST,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202312,4,3,00,1,12,125905.0,69662.0,,,,Unknown,Small,Trinitas Hospital Trust,11471,9108,25.95,-9852,0.88,turbulent,374,0.0,False,True
136136752,HUNTINGTON HOSPITAL 676770,% THE BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,198212,0,00,909000000,6,12,202312,4,4,00,1,12,433300.0,130022.0,,,,Unknown,Small,Huntington Hospital 676770,33574,31867,5.36,-16478,0.72,turbulent,19586,0.0,False,True
136136775,LELAND TRUST FOR CHARITABLE PURPOSES,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,193401,1,04,602000000,2,01,202312,6,6,00,1,12,2978162.0,1156105.0,,,,Unknown,Large,Leland Trust For Charitable Purposes,294292,238705,23.29,99480,0.88,turbulent,215959,0.0,True,True
136136785,MIDDLEBURY COLLEGE-JEAN T FULTON MEM FD 746150,% BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,198210,0,00,909000000,6,12,202312,5,5,00,1,12,912189.0,505624.0,,,,Unknown,Medium,Middlebury College Jean T Fulton Mem Fd 746150,83444,65566,27.27,-72339,0.92,turbulent,3343,0.0,False,True
136136787,NEW ROCHELLE HOSPITAL 1 766970,% BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,198210,0,00,909000000,6,12,202312,4,3,00,1,12,100490.0,53935.0,,,,Unknown,Small,New Rochelle Hospital 1 766970,8604,7261,18.5,-7369,0.9,turbulent,493,0.0,False,True
136136788,NEW ROCHELLE HOSPITAL 2,% THE BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,198210,0,00,909000000,6,12,202312,4,3,00,1,12,165981.0,88766.0,,,,Unknown,Small,New Rochelle Hospital 2,14639,10182,43.77,-12271,0.92,turbulent,802,0.0,False,True
136136789,NEW YORK UNIVERSITY 767380,% THE BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,198210,0,00,909000000,6,12,202312,3,3,00,1,12,51609.0,29493.0,,,,Unknown,Micro,New York University 767380,4757,3339,42.49,-4243,0.94,turbulent,152,0.0,False,True
136136800,ST JOHNS IN THE WILDERNESS TRUST,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,3,3,00,1,08,91508.0,27311.0,,,,Unknown,Micro,St Johns In The Wilderness Trust,10944,7796,40.38,15790,0.63,turbulent,21369,0.0,False,True
136136801,ST LUKES CHURCH EAST HAMPTON,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,000000000,5,12,202408,4,3,00,1,08,209326.0,63439.0,,,,Unknown,Small,St Lukes Church East Hampton,25423,11332,124.34,34282,0.74,turbulent,48020,0.0,False,True
136136802,CHARLES E SAMPSON MEMORIAL FUND 819350,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202406,4,4,00,1,06,365802.0,128503.0,,,,Unknown,Small,Charles E Sampson Memorial Fund 819350,34594,19685,75.74,-40045,1.21,turbulent,-12720,,False,True
136136805,SHELTERING ARMS CHLDRNS SERV-E GOULD FD,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,4,3,00,1,08,305719.0,92812.0,,,,Unknown,Small,Sheltering Arms Chldrns Serv E Gould Fd,38151,17453,118.59,52331,0.74,turbulent,72779,0.0,True,True
136136824,TRINITY CHURCH SAUGERTIES NEW YORK,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,4,2,00,1,08,116147.0,11150.0,,,,Unknown,Micro,Trinity Church Saugerties New York,7524,10640,-29.29,1424,0.46,uncategorized,9373,0.0,False,False
136136838,WORLDS STUDENT CHRISTIAN FEDERATION TRUST 894120,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202312,3,3,00,1,12,65318.0,26242.0,,,,Unknown,Micro,Worlds Student Christian Federation Trust 894120,5182,4376,18.41,-3273,0.92,turbulent,956,0.0,False,True
136143215,STATE UNIVERSITY OF NEW YORK DOWNSTATE MEDICAL CENTER TR ALU,% BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,2000,196409,1,04,059000000,2,01,202407,6,4,00,1,07,2842953.0,294637.0,,B54I,,Education,Medium,State University Of New York Downstate Medical Center Tr Alu,207072,146538,41.31,-75763,0.27,uncategorized,174744,0.0,True,False
136161381,DEAN S EDMONDS FOUNDATION,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1200,196202,1,04,059902602,2,01,202312,6,6,00,1,12,2457508.0,1255429.0,,,,Unknown,Large,Dean S Edmonds Foundation,224008,145493,53.97,85337,0.58,turbulent,178051,0.0,True,True
136166211,MIDDLEBURY COLLEGE JOHN H FULTON MEM FOUNDATION,% THE BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202312,5,4,00,1,12,648783.0,337697.0,,,,Unknown,Medium,Middlebury College John H Fulton Mem Foundation,58572,46696,25.43,-53170,1.13,turbulent,262,0.0,False,True
136186252,THOMAS LEAVITT TRUST UW FBO 799500,% BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,0,1000,000000,0,04,000000000,0,12,202312,2,1,00,1,12,20377.0,7759.0,,,RAMAPO MASONIC ASSOCIATION,Unknown,Micro,Thomas Leavitt Trust Uw Fbo 799500,1742,1375,26.63,-1037,0.89,turbulent,394,0.0,False,True
136188105,AGATHA A DURLAND TRUST UW,% BANK OF NEW YORK TAX DEPT,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197012,0,04,909000000,6,12,202312,6,4,00,1,12,1183758.0,444618.0,,,,Unknown,Medium,Agatha A Durland Trust Uw,94859,97513,-2.72,61313,0.59,turbulent,102144,0.0,True,True
136210809,GRACE F LAMB TRUST A,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202312,7,6,00,1,12,9518990.0,3703619.0,,,,Unknown,Large,Grace F Lamb Trust A,988112,564681,74.99,23851,0.94,turbulent,407725,0.0,True,True
136210810,GRACE F LAMB TRUST B,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202312,7,6,00,1,12,8383645.0,3545228.0,,,,Unknown,Large,Grace F Lamb Trust B,844884,433387,94.95,13797,0.95,turbulent,306131,0.0,True,True
136217840,MIDDLEBURY COLLEGE-FULTON LECTURE FUND NECT,% THE BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202312,4,4,00,1,12,469297.0,259752.0,,,,Unknown,Medium,Middlebury College Fulton Lecture Fund Nect,43166,33033,30.67,-37203,0.89,turbulent,1841,0.0,False,True
136263395,ELIZABETH HULL KATE WARRINER AWARD 473720,% THE BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202312,3,3,00,1,12,87196.0,34193.0,,,,Unknown,Micro,Elizabeth Hull Kate Warriner Award 473720,6807,6076,12.03,-5151,0.76,turbulent,751,0.0,False,True
136265759,C J DEVINE CHARITABLE TRUST,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197210,0,00,909000000,6,12,202312,5,4,00,1,12,705309.0,193320.0,,,,Unknown,Small,C J Devine Charitable Trust,64639,56616,14.17,45466,1.21,turbulent,72886,0.0,True,True
136271424,TRUST U/ART FOURTH B O/W/D REUBEN B CRISPELL,% BNY MELLON NA TRUSTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197007,1,04,602000000,2,01,202406,3,3,00,1,06,74769.0,25286.0,,,ART 4 576600,Unknown,Micro,Trust U/Art Fourth B O/W/D Reuben B Crispell,7020,4121,70.34,-7742,1.11,turbulent,-2525,,False,True
136274089,GUSTAVUS ADOLPHUS LUTHERAN CHURCH 469680,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202312,4,4,00,1,12,408606.0,204964.0,,,,Unknown,Small,Gustavus Adolphus Lutheran Church 469680,36124,28266,27.8,-32601,0.67,turbulent,922,0.0,False,True
136294990,FREDERICK P & EVA I DEWITT CHARITABLE TRUST 461990,% BANK OF NEW YORK TAX DEPT,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,6,4,00,1,08,1180207.0,374755.0,,,,Unknown,Medium,Frederick P & Eva I Dewitt Charitable Trust 461990,150208,74789,100.84,177065,0.65,turbulent,259560,0.0,True,True
136331580,HERMAN T HOPPER TRUST EMPIRE NATIONAL BANK TRUSTEE,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197204,1,04,602040000,2,01,202312,2,3,00,1,12,21230.0,25517.0,,,,Unknown,Micro,Herman T Hopper Trust Empire National Bank Trustee,2429,782,210.7,1461,0.97,turbulent,2456,0.0,False,True
136332693,NEW YORK LUNG ASSOCIATION,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,0,1000,000000,0,04,000000000,0,01,202408,4,4,00,1,08,431349.0,135694.0,,,,Unknown,Small,New York Lung Association,52788,25141,109.97,63023,0.86,turbulent,91579,0.0,True,True
136350175,THERESA AND EDWARD OTOOLE FOUNDATION,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1230,197111,1,04,602000000,2,01,202406,9,7,00,1,06,58796551.0,8077509.0,,,,Unknown,Large,Theresa And Edward Otoole Foundation,5050781,1381712,265.55,-19710,1.52,turbulent,4076245,0.0,True,True
136360686,TRUSTEES MASONIC HALL AND ASYLUM FUND,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197412,1,04,000000000,5,01,202408,6,6,00,1,08,1521038.0,1151847.0,,,,Unknown,Large,Trustees Masonic Hall And Asylum Fund,116083,115243,0.73,68040,0.53,turbulent,121945,0.0,True,True
136362591,GIRL SCOUTS OF AMER SUFF CNTY TR,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,6,6,00,1,08,1098277.0,1035895.0,,,,Unknown,Large,Girl Scouts Of Amer Suff Cnty Tr,84910,95938,-11.49,86441,0.38,weak_down,126060,0.0,True,False
136364397,SHRINERS FD CRIPPLED CHILDREN U-W N,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,7,7,00,1,08,8447729.0,5557775.0,,,,Unknown,Large,Shriners Fd Crippled Children U W N,630945,589224,7.08,399382,0.4,weak_up,771015,0.0,True,False
136364398,THE Y M C A OF LONG ISLAND 49992,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197507,1,04,029000000,1,01,202408,6,6,00,1,08,1883536.0,1657016.0,,,,Unknown,Large,The Y M C A Of Long Island 49992,152854,88726,72.28,120098,0.44,strong_momentum_up,196288,0.0,True,False
136370888,BOY SCOUTS OF AMERICA SUFFOLK COUNTY TR,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,190012,0,00,909000000,6,12,202408,6,6,00,1,08,2002592.0,1605974.0,,,,Unknown,Large,Boy Scouts Of America Suffolk County Tr,161900,185360,-12.66,142456,0.41,weak_down,217570,0.0,True,False
136370889,BROOKHAVEN MEMORIAL HOSPITAL TRUST 455900,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,190012,0,00,909000000,6,12,202408,6,6,00,1,08,3374014.0,3817992.0,,,,Unknown,Large,Brookhaven Memorial Hospital Trust 455900,281025,231366,21.46,145365,0.35,strong_momentum_up,352707,0.0,True,False
136557352,CECEILA W DYKSTRA TEST TR UW FBO MAURICE BRANHAM & H CUSHMAN ETAL,% BSNK OF NY,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,201312,1,24,000000000,1,01,202312,5,4,01,0,12,809147.0,408159.0,29124.0,B111,,Education,Medium,Ceceila W Dykstra Test Tr Uw Fbo Maurice Branham & H Cushman Etal,68059,44889,51.62,-54901,0.86,turbulent,5081,0.0,False,True
136633814,JOHN BEN SNOW MEMORIAL TR,% BNY MELLON NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1278,197507,1,04,602000000,2,01,202312,8,8,00,1,12,30762904.0,24193450.0,,,,Unknown,Major,John Ben Snow Memorial Tr,2504277,1777429,40.89,804613,0.52,turbulent,1949869,0.0,True,True
136711457,HARRIETT PECK TUW CHARITABLE TRUST,% BANK OF NEW YORK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199402,1,04,602000000,2,01,202312,6,5,00,1,12,2872010.0,615776.0,,,,Unknown,Medium,Harriett Peck Tuw Charitable Trust,258539,171140,51.07,134600,0.62,turbulent,262931,0.0,True,True
136724459,SARAH I SCHIEFFLIN RESID TR,% BANK OF NEW YORK TRUSTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197607,1,04,029355913,2,01,202403,8,8,00,1,03,15680764.0,12499753.0,,,,Unknown,Major,Sarah I Schiefflin Resid Tr,1418623,884164,60.45,-411430,0.38,uncategorized,896132,0.0,True,False
136734265,TRUST U/W CARL OTTO VONKIENBUSCH A/B/O PHILADELPHIA MUSEUM OF ART,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197806,1,04,602000000,2,01,202312,4,4,00,1,12,495180.0,281672.0,,,,Unknown,Medium,Trust U/W Carl Otto Vonkienbusch A/B/O Philadelphia Museum Of Art,48321,36701,31.66,19586,0.41,strong_momentum_up,45156,0.0,False,False
136740293,VALLEY ZOOLOGICAL SOCIETY ENDOWMENT TRUST,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197612,1,04,602000000,2,01,202312,5,4,00,1,12,958105.0,232505.0,,D115,,Animal Welfare,Small,Valley Zoological Society Endowment Trust,119358,65466,82.32,97481,0.75,turbulent,156914,0.0,True,True
136753033,PEGGY N & ROGER G GERRY CHARITABLE TRUST,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1200,197806,1,04,602000000,2,01,202312,8,8,00,1,12,20521833.0,14254056.0,,,,Unknown,Major,Peggy N & Roger G Gerry Charitable Trust,1795245,1408725,27.44,16132,0.57,turbulent,1105017,0.0,True,True
136772877,EDWARD R TINKER CHARITABLE TR UA 1957,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198008,1,04,602000000,2,01,202404,7,7,00,1,04,8561170.0,5581379.0,,,,Unknown,Large,Edward R Tinker Charitable Tr Ua 1957,748457,400290,86.98,-267034,0.45,uncategorized,489328,0.0,True,False
136793285,HORSEY THOMAS C FBO CHARITIES MD-TR,% BNY MELLON NA,BNY MELLON TRUST OF DELAWARE - PO B,PITTSBURGH,PA,15230,0000,03,3,1000,201105,1,04,000000000,2,01,202406,4,3,00,1,06,309028.0,26707.0,,T22,,Philanthropy & Foundations,Micro,Horsey Thomas C Fbo Charities Md Tr,24363,19833,22.84,16313,0.63,turbulent,31081,0.0,False,True
136838913,A SOMERS GARDNER TRUST UW,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199308,1,04,909000000,2,01,202312,6,5,00,1,12,1022409.0,554605.0,,,CHARITABLE TRUST,Unknown,Medium,A Somers Gardner Trust Uw,95094,75554,25.86,-85066,0.71,turbulent,3520,0.0,False,True
136839054,WARC NYSTATE ASSN TRUST 877401,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,201809,1,04,000000000,2,01,202312,4,4,00,1,12,449242.0,236388.0,,T20,WESTCHESTER COUNTY CHAPTER,Philanthropy & Foundations,Small,Warc Nystate Assn Trust 877401,35643,39495,-9.75,-27327,0.82,turbulent,-719,,False,True
136840999,DUBOSE & DOROTHY HEYWARD MEMORIAL FUND,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198711,1,04,602000000,2,01,202312,8,7,00,1,12,14454023.0,7803697.0,,,,Unknown,Large,Dubose & Dorothy Heyward Memorial Fund,1385449,1470984,-5.81,-167313,0.27,weak_down,1051566,0.0,True,False
136882400,THE J H FULTON J T FULTON AND A H FULTON MEMORIAL FUND FOR EDUCATNL,% BNY MELLON NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199206,1,04,602000000,2,01,202312,8,8,00,1,12,20446009.0,10137650.0,,T900,AND HEALTH PURPOSES,Philanthropy & Foundations,Major,The J H Fulton J T Fulton And A H Fulton Memorial Fund For Educatnl,1792934,1576275,13.74,926861,0.44,weak_up,1755671,0.0,True,False
136893488,PHYLLIS L REED TRUST,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,201105,1,04,000000000,2,01,202312,5,3,00,1,12,885433.0,40640.0,,T90,,Philanthropy & Foundations,Micro,Phyllis L Reed Trust,601271,133279,351.14,-105811,1.78,turbulent,10829,0.0,False,True
