EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
046091300,PERCIVAL P BAXTER TRUST UW 14-0068 00-8,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,91,3,1000,000000,0,00,928000000,6,12,202408,9,9,01,0,08,71526939,55315251,11146425,,
046091311,TR U/W CHARLES M BLAKE,% BOSTON SAFE DEPOSIT & TR CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197401,0,00,909000000,2,12,202408,4,3,00,1,08,149205,54674,,,
046091333,FRANK E BUSIEL TR UW - JJM,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197207,0,00,909000000,2,12,202408,6,4,00,1,08,1121346,294924,,,
046091344,TRUST UW ISAAC W CHICK 10 0202 00 1,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,107166,33182,,,BOSTON SAFE DEPOSIT & TRUST COMPANY
046091346,CAROLINE E CHICKERING TRUST UW 10 0212 00 0,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,6,6,00,1,09,4291100,1338906,,,
046091347,TR U/W GEORGE E CHICKERING,% BOSTON SAFE DEPOSIT & TR CO TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197307,0,00,909000000,2,12,202408,4,3,00,1,08,173595,62303,,,
046091348,SAMUEL G CHICKERING TRUST UW ART 5 10-0214-00-6,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,7,6,00,1,10,6131384,1960839,,,
046091349,SAMUEL CHICKERING TRUST 14-0215-00-5,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,4,3,00,1,10,102003,31655,,,
046091350,SAMUEL CHICKERING TR 14-0216-00-3,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,4,3,00,1,10,205648,66883,,,
046091357,WILLIAM H CONANT T U W,% MELLON TR OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,4,4,00,1,10,458614,125606,,,
046091358,WILLIAM H CONANT TRUST UI 14-0244-00-5,% BOSTON SAFE DEP & TR CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197306,0,00,909000000,6,12,202408,6,6,00,1,08,4504475,1175268,,,
046091359,CONVERSE C & M I COSTELLO TRUST UI 14 0245 00 2,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,4,00,1,09,315071,102723,,,
046091399,BARTLETT DOE FUND TRUST UI 14-0381-00-5,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,5,4,00,1,09,535457,143841,,,
046091426,FAY EUGENE F TR U WILL,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,6,4,00,1,09,1317167,403743,,,10100463009
046091443,JOHN H G & GRACE B GILBERT TR U IND 10140518002,% MELLON TR NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,000000,0,04,909000000,6,12,202410,5,4,00,1,10,699659,192354,,,BOSTON SAFE DEPOSIT & TRUST CO
046091452,TRUST UI CHARLES H GREENLEAF ART 2 14 0543 00 0 PAR 1,% MELLON TR NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,2,00,1,10,79163,23921,,,BOSTON SAFE DEPOSIT & TRUST CO
046091453,GREENLEAF CHARLES H TR U IND,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197303,0,00,909000000,6,12,202409,3,1,00,1,09,40510,7066,,,
046091454,CHARLES H GREENLEAF TR UI 10140546003,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197310,0,00,909000000,6,12,202408,4,1,00,1,08,113388,6511,,,
046091455,TRUST UI CHARLES H GREENLEAF ART 2 PAR 10 14 0548 00 9,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,140324,41017,,,BOSTON SAFE DEPOSIT & TRUST COMPANY
046091456,CHARLES H GREENLEAF TRUST 14-0549-00-7,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,1,00,1,10,49834,5754,,,
046091457,CHARLES H GREENLEAF TRUST U TND 14-0550-00-5,% BOSTON SAFE DEP & TR CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,347359,98720,,,
046091533,DANIEL W LAWRENCE TRUST UA 14 0757 00 6,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,6,4,00,1,09,1763461,469806,,,
046091556,LOUIS P METCALF TRUST UI 14-0827-00-7,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,4,4,00,1,08,479186,129626,,,
046091567,NEAL JOHN R TR UWILL 10100864008,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,000000,0,04,909000000,6,12,202409,4,4,00,1,09,429014,139994,,,
046091580,GILMAN L PARKER TR 10-10-0901-00-8,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,3,00,1,10,59544,25179,,,
046091581,MOSES GREELY PARKER TRUST UW 10-0902-00-6,% MTONE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197304,0,00,909000000,6,12,202408,4,3,00,1,08,268325,95149,,,
046091583,PARKER MOSES GREELY TR UW,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197402,0,00,928000000,6,12,202408,5,4,00,1,08,543512,142974,,,
046091592,PERMANENT SCIENCE FUND TRUST U-DECL,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,194205,1,04,161180000,2,01,202408,6,5,00,1,08,2768749,729628,,,
046091626,JOHN C & CORA MACK ROBINSON TRUST U/I,% BOSTON SAFE DEPOSTI & TRUST,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197210,1,04,059000000,1,01,202408,3,2,00,1,08,50471,14744,,,
046091629,ROSWELL R ROBINSON TRUST U-IND 14-1050-00-5,% BOSTON SAFE DEPOSIT & TRUST,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,5,4,00,1,09,925263,277420,,,
046091636,FREDERICK C SANFORD TRUST UW 10-1070-001,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,223700,69004,,,
046091637,SANFORD FREDRICK C TR UWILL,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,248549,77714,,,BOSTON SAFE DEPOSIT & TRUST CO
046091653,JEANETTE T SHELDON ENDOWMENT FUND TRUST UA,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,3,2,00,1,09,60458,15213,,,BOSTON SAFE DEPOSIT & TRUST COMPANY
046091663,TIMOTHY SMITH TRUST UW ART 33 10 1147 00 7,% BOSTON SAFE DEPOSIT & TRUST CO TT,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,2,00,909000000,6,12,202408,4,3,00,1,08,204587,53252,,,
046091664,TIMOTHY SMITH TRUST UW 10-1148-00-5 NECT,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,6,5,00,1,08,1749737,623314,,,
046091666,TR U/W TIMOTHY SMITH,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,8,6,00,1,08,15634550,3808956,,,
046091668,DOROTHY H SPAULDING TR UDECL 14-1161-00-0,% BOSTON SAFE DEP & TR CO TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,307907,96922,,,
046091682,TR U/W PETER E STRAUSS,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,6,5,00,1,08,2851293,748412,,,10101200004
046091802,TRUST SARAH BRADLEY TYSON MEM SCH F 14 1271 00 7 U AGREE & DECL,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,91,3,1000,000000,0,00,909000000,6,12,202410,4,4,01,0,10,108973,111957,13659,,
046091829,ARTHUR FLETCHER WHITLIN TR UW - MHG,% MELLON TR OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,4,4,00,1,08,494904,164562,,,
046091845,MARY E WINTER TRUST UW 10-1406-00-7 NECT,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197303,0,00,909000000,6,12,202409,4,3,00,1,09,172301,53972,,,
046091865,TRUST U/W CHARLES C ELY,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,6,6,00,1,08,3307077,1149214,,,
046091874,SUSANNA K TOBEY TRUST UW 10 1518 00 9,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202409,5,4,00,1,09,680452,196275,,,
046091916,ROBERT H KELLY TRUST UI 14-1664-00-3,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,6,5,00,1,09,2750415,709453,,,
046091978,MARY IDA CONVERSE TRUST UI 14-1813-00-6,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,03,0,1000,000000,0,04,000000000,0,12,202409,6,4,00,1,09,1018171,320885,,,
046091990,FRANK A CHAMPLAIN TR 10-10-1849-008,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,4,3,00,1,10,213981,66636,,,
046091996,ARTHUR FELTON TRUST 14-1865-00-6,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,2,00,1,10,49953,14957,,,
046092011,B T MORRISON TRUST UI 14 1918 00 0,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,6,12,202409,4,4,00,1,09,470034,125779,,,
046092018,PATRICK F CURLEY TR UW 10 1923 00 1,% BNY MELLON NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,91,3,1000,000000,0,00,909000000,6,12,,1,0,00,0,12,,,,,
046092036,HELEN R RICHARDS TR UW 10 1971 00 0,% MELLON BANK NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,198306,0,00,909000000,6,12,202409,6,6,00,1,09,4559902,1353478,,,
046092040,DEUTSCHES ALTENHEIM INC TR U/DEED 14-1978-007 NECT,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197210,0,00,909000000,2,12,202410,5,4,00,1,10,889711,329434,,,
046092050,HELEN WALCOTT STOCKWELL TR UW 10101998003,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,5,4,00,1,08,895145,276553,,,
046092181,ELIZABETH S TAPPAN TR 10102442001,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,3,00,1,10,94669,35326,,,
046092262,TR U/W PAMELIA E SAYWARD,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,5,4,00,1,08,509366,163567,,,
046092271,TR U/DEED CHARLES M COX 14-2640-00-2,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,4,4,00,1,08,419494,111901,,,
046092280,MADELINE H SOREN TR U WILL 10102663002,% BNY MELLON NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,4,4,00,1,08,353510,313270,,,
046092311,THEODORE H CASTOR TR UW 10102759008,% MELLON TRUST NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,5,4,00,1,08,854256,233001,,Q113,
046092370,TRUST UDECL FANNIE E MORRISON 14 2898 00 6,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,164948,45984,,,BOSTON SAFE DEPOSIT & TRUST CO
046092378,CHARLES B OLIVER TRUST UW 10 2919 00 8,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,126159,39835,,,BOSTON SAFE DEPOSIT & TRUST CO TR
046092398,ADELAIDE WILLETT TRUST 10-14-2977-00-8,% MELLON TRUST NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,4,3,00,1,10,152258,47459,,,
046092443,TR UW WILLIAM M CURRIER 10 3062 00 6,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,000000000,6,12,202312,5,4,00,1,12,657999,264861,,,
046092496,WARREN FRANCES KNOWLES TRUST U IND 14-3171-0007,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197210,0,00,909000000,6,12,202408,7,7,00,1,08,6185432,6566956,,,
046092524,LEWIS BASS TRUST UW 10103231007,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,6,4,00,1,08,1109615,298536,,,
046092529,HERBERT H FLETCHER TR U WILL 10103244000,% BOSTON SAFE DEPOSIT & TR CO TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,4,4,00,1,08,330585,111855,,,
046092559,FANNY B REED TR UW - MHG,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,6,4,00,1,08,1657625,429639,,,
046092560,FREDERICK W BRIDGE TRUST UW 10 3291 00 1,% MELLON TR OF NEW ENGLAND NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197210,0,00,909000000,6,12,202408,4,4,00,1,08,430395,136566,,,
046092563,FELLOWSHIP LODGE TR U AGREE 10143295004,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,6,12,201008,1,0,00,0,08,1,0,,,BNY MELLON NA
046092582,HERBERT RUSSELL P TRU U WILL 10103329009,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,4,4,00,1,08,427326,128491,,,
046092659,DAVID S LYNCH TRUST UW ART 30 10-3493-00-3,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,298636,95241,,,
046092660,TRUST UW ART 31 FOR DAVID S LYNCH 10 3494 00 1,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,126806,39227,,,BOSTON SAFE DEPOSIT & TRUST CO
046092705,PARKER THEODORE EDSON TR U WILL,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,298676,95631,,,LOWELL BOYS CLUB
046092730,DOWNS J A FOR WINCHESTER UNIT SOC- TR,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197209,1,04,909000000,2,01,202409,4,3,00,1,09,239968,69711,,,
046092732,JERE A DOWNS TR UW ART 5-9 10 3654 00 0,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,202841,66036,,,
046092818,WILLIAM CROPPER TRUST 10-3806-00-6,% MELLON TRUST NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202410,3,1,00,1,10,61793,3850,,,
046092820,WILLIAM H CROPPER TR U WILL 10103808002,% MELLON TRUST OF NE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,4,00,1,09,486235,121363,,,
046092821,TRUST UW ART 18 WILLIAM H CROPPER 10 3809 00 0,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202312,6,6,00,1,12,2469045,1028767,,,BOSTON SAFE DEPOSIT & TRUST CO
046092822,WILLIAM H CROPPER TRUST UW 10103810008,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,4,3,00,1,09,231598,57917,,,
046092823,WILLIAM H CROPPER TRUST 10-3811-00-6,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,000000,0,04,909000000,6,12,202310,4,4,00,1,10,190486,121563,,,BOSTON SAFE DEPOSIT & TRUST CO
046092861,FRANKLIN S & MABEL A HOYT TRUST UD 14 3863 00 9,% BOSTON SAFE DEPOSIT & TRUST CO TR,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,4,3,00,1,08,269110,69851,,,
046092890,MARY D WHITNEY TR UW - SS,% BOSTON SAFE DEPOSIT & TRUST CO TT,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,2,12,202408,5,4,00,1,08,745919,229389,,,
046092957,EDWARD P FAUNCE TR UW,% MELLON TRUST NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,6,5,00,1,08,2875030,800861,,,
046093002,WILLIAM A LYNCH TRUST UW 10 4082 00 3,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202308,4,4,00,1,08,194986,120500,,,
046093047,FRANCES KNOWLES WARREN TRUST 14-4141-00-9,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197207,0,00,909000000,6,12,202408,6,6,00,1,08,1873814,1585725,,,
046093069,AMERICAN DIABETES ASSOCIATION TR,% BOSTON SAFE DEPOSIT & TRUST,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,2800,195102,1,04,161180000,2,01,202408,4,4,00,1,08,364573,113501,,,
046093086,JOSEPH NICKERSON TR UW 10 419900 5,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,4,3,00,1,08,213599,59719,,,
046093280,HARRY M PETHYBRIDGE TRUST UW,% MELLON BANK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,200204,1,04,909000000,2,01,202408,6,5,00,1,08,2366724,613746,,,
046093316,GEORGIANA EMERY TRUST UW 10-4522-00-8,% MELLON TRUST NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,6,6,00,1,08,2282610,1255542,,,
046093374,ARTHUR F BLANCHARD F TR U AGREE,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,194506,1,04,602000000,2,01,202408,8,6,00,1,08,17332416,4475374,,T20,
046093505,CHARLES SUMNER BIRD FOUNDATION,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,195903,1,04,602000000,2,01,202408,6,5,00,1,08,2034111,563415,,,
046093514,FRANCES KNOWLES WARREN TRUST UA 14-4814,% BOSTON SAFE DEPOSIT & TRUST,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,5,5,00,1,08,808344,672077,,,
046093516,FRANCES KNOWLES WARREN TRUST UA 14 4816,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,6,6,00,1,08,1803471,1518587,,,
046093518,FRANCES KNOWLES WARREN TRUST UA 14-4817-00-4 PERSONAL TRUST PAR-F-,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,6,6,00,1,08,2338475,1988144,,,
046093520,WARREN FRANCES KNOWLES TR U AGREE,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,5,5,00,1,08,685099,523203,,,
046093522,FRANCES KNOWLES WARREN TRUST UA 14-4819,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,5,5,00,1,08,896821,754154,,,
046093542,EDWARD K LEIGHTON TRUST UW,% BOSTON SAFE DEPOSIT & TR CO,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,000000,1,04,928000000,6,12,202408,5,4,00,1,08,610563,193221,,,
046093546,EDWARD K LEIGHTON TRUST UW ART 7-A 10-4860-00-2,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,6,12,202408,5,4,00,1,08,553055,175400,,,
046093552,EDWARD K LEIGHTON TRUST UW 10-4866009,%BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,6,12,202408,5,4,00,1,08,565981,178293,,,
046093553,EDWARD K LEIGHTON TRUST UW ART 7J 10-4867-00-7,% MELLON TRUST OF NE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,6,12,202408,4,3,00,1,08,180992,56274,,,
046093555,EDWARD K LEIGHTON TR UW 10104869003,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,6,12,202408,6,6,00,1,08,3959546,1399358,,,
046093625,IDA M NEARY TRUST UW 10104994009,% MELLON TR NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,03,0,1000,200601,0,04,000000000,0,01,202308,4,4,00,1,08,166996,123525,,,
046093840,TR U/IND DOROTHY MELCHER SNEATH,% MELLON TR OF NEW ENGLAND NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197012,0,00,909000000,6,12,202408,6,5,00,1,08,4758513,646362,,,
046093897,TR UIND ALICE P CHASE,% BOSTON SAFE DEPOSIT AND TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1200,195806,1,04,602059000,2,01,202408,7,6,00,1,08,5940624,1550425,,,
046093899,GEORGE J LOVELEY TRUST UW 10 5501 00 1,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202408,5,4,00,1,08,982112,243177,,,
046094026,VENA M GARVIN TRUST UW 10 5717 00 3 BOSTON SAFE DEPOSIT & TRUST CO TR,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,000000,0,04,909000000,6,01,202408,3,2,00,1,08,61678,15895,,,
046094293,BLANCHE E COLMAN TR UW 10106302003,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1200,196203,1,04,119000000,2,01,202408,4,4,00,1,08,432702,122721,,,
046094844,FRANZ BRENTANO FOUNDATION,% BOSTON SAFE DEPOSIT & TRUST CO,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1200,196307,1,02,602059000,2,01,202408,4,3,00,1,08,382623,95626,,,
046094894,DOROTHY D CONKEY TRUST UI 14-7258-00-8,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198709,0,04,000000000,2,01,202408,5,4,00,1,08,928740,249111,,,
046118801,PRIDE OF BOSTON CEMETERY ASSOCIATION TRUST,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,13,3,1000,197502,1,00,901000000,2,01,202408,5,4,01,0,08,723404,174278,33031,,
046118955,COVE CHARITABLE TRUST,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,196412,1,04,602000000,2,01,202312,6,6,00,1,12,4949629,2845094,,,
046127465,EDWARD MAYO BAYARD TRUS UI AUGUST 30 1965,% MELLON TRUST OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,198803,1,04,602000000,2,01,202408,5,4,00,1,08,539653,174619,,,14-8240-00-5
046146106,RUTH & MABELLE FOR KENT STATE,,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200604,0,00,909000000,6,12,202312,4,4,00,1,12,163105,167210,,,
046168840,INTERNATIONAL ALLIANCE THEATRICAL STG EMP & MOV PICT OPER OF USA,% SHAWN W FOYLE,PO BOX 352,PITTSBURGH,PA,15230,0386,05,9,1300,196706,2,00,263264279,5,01,202412,4,5,01,0,12,439257,558160,558160,,3 LOCAL
046171963,HORACE C HUNT MEMORIAL FOUNDATION,% BNY MELLON NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,200110,1,04,000000000,1,01,202410,6,5,00,1,10,3647266,626650,,T90,
046173120,ANNA HARVEY TEKULSKY TR U/D 15-0242-00-6,% BOSTON SAFE DEPOSIT & TRUST CO TT,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197608,0,00,928000000,6,12,202408,4,3,00,1,08,412471,91867,,,
046176476,TRUST UW WILLIAM CHISHOLM 10-9030-00-7,% MELLON TR OF NEW ENGLAND NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202312,6,4,00,1,12,1178183,320414,,,
046185933,FREDERICK A BAILEY TRUST UW,% MELLON TR OF NEW ENGLAND,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,196906,1,04,602000000,2,01,202408,6,4,00,1,08,1262682,217421,,,
